,Reference,Distorted,MOS,Reference_ID,Distortion_ID,Distortion_Intensity
1344,I20.BMP,I20_14_1.bmp,6.1176,20,14,1
1345,I20.BMP,I20_14_2.bmp,4.8485,20,14,2
1346,I20.BMP,I20_14_3.bmp,3.8,20,14,3
1347,I20.BMP,I20_14_4.bmp,3.2727,20,14,4
1348,I20.BMP,I20_15_1.bmp,2.5429,20,15,1
1349,I20.BMP,I20_15_2.bmp,3.3824,20,15,2
1350,I20.BMP,I20_15_3.bmp,3.7941,20,15,3
1351,I20.BMP,I20_15_4.bmp,4.4286,20,15,4
1352,I20.BMP,I20_16_1.bmp,6.5882,20,16,1
1353,I20.BMP,I20_16_2.bmp,6.5,20,16,2
1354,I20.BMP,I20_16_3.bmp,6.5143,20,16,3
1355,I20.BMP,I20_16_4.bmp,5.6286,20,16,4
1356,I20.BMP,I20_17_1.bmp,6.8857,20,17,1
1357,I20.BMP,I20_17_2.bmp,5.3714,20,17,2
1358,I20.BMP,I20_17_3.bmp,6.6765,20,17,3
1359,I20.BMP,I20_17_4.bmp,4.0,20,17,4
1360,I21.BMP,I21_01_1.bmp,5.2813,21,01,1
1361,I21.BMP,I21_01_2.bmp,5.0,21,01,2
1362,I21.BMP,I21_01_3.bmp,4.2581,21,01,3
1363,I21.BMP,I21_01_4.bmp,3.9688,21,01,4
1364,I21.BMP,I21_02_1.bmp,6.3438,21,02,1
1365,I21.BMP,I21_02_2.bmp,5.8438,21,02,2
1366,I21.BMP,I21_02_3.bmp,5.1333,21,02,3
1367,I21.BMP,I21_02_4.bmp,4.6875,21,02,4
1368,I21.BMP,I21_03_1.bmp,4.375,21,03,1
1369,I21.BMP,I21_03_2.bmp,3.8387,21,03,2
1370,I21.BMP,I21_03_3.bmp,3.4333,21,03,3
1371,I21.BMP,I21_03_4.bmp,3.0645,21,03,4
1372,I21.BMP,I21_04_1.bmp,6.1875,21,04,1
1373,I21.BMP,I21_04_2.bmp,5.9375,21,04,2
1374,I21.BMP,I21_04_3.bmp,5.5333,21,04,3
1375,I21.BMP,I21_04_4.bmp,4.9063,21,04,4
1376,I21.BMP,I21_05_1.bmp,6.0,21,05,1
1377,I21.BMP,I21_05_2.bmp,5.4375,21,05,2
1378,I21.BMP,I21_05_3.bmp,4.6774,21,05,3
1379,I21.BMP,I21_05_4.bmp,3.4333,21,05,4
1380,I21.BMP,I21_06_1.bmp,4.9333,21,06,1
1381,I21.BMP,I21_06_2.bmp,4.5161,21,06,2
1382,I21.BMP,I21_06_3.bmp,4.2258,21,06,3
1383,I21.BMP,I21_06_4.bmp,3.9355,21,06,4
1384,I21.BMP,I21_07_1.bmp,4.75,21,07,1
1385,I21.BMP,I21_07_2.bmp,4.1563,21,07,2
1386,I21.BMP,I21_07_3.bmp,3.4375,21,07,3
1387,I21.BMP,I21_07_4.bmp,3.1563,21,07,4
1388,I21.BMP,I21_08_1.bmp,5.0645,21,08,1
1389,I21.BMP,I21_08_2.bmp,4.1875,21,08,2
1390,I21.BMP,I21_08_3.bmp,3.4,21,08,3
1391,I21.BMP,I21_08_4.bmp,2.4063,21,08,4
1392,I21.BMP,I21_09_1.bmp,6.25,21,09,1
1393,I21.BMP,I21_09_2.bmp,5.6333,21,09,2
1394,I21.BMP,I21_09_3.bmp,3.6774,21,09,3
1395,I21.BMP,I21_09_4.bmp,2.375,21,09,4
1396,I21.BMP,I21_10_1.bmp,6.0,21,10,1
1397,I21.BMP,I21_10_2.bmp,4.8065,21,10,2
1398,I21.BMP,I21_10_3.bmp,3.25,21,10,3
1399,I21.BMP,I21_10_4.bmp,1.3226,21,10,4
1400,I21.BMP,I21_11_1.bmp,5.5938,21,11,1
1401,I21.BMP,I21_11_2.bmp,4.7667,21,11,2
1402,I21.BMP,I21_11_3.bmp,3.0645,21,11,3
1403,I21.BMP,I21_11_4.bmp,0.4516,21,11,4
1404,I21.BMP,I21_12_1.bmp,5.0938,21,12,1
1405,I21.BMP,I21_12_2.bmp,6.2903,21,12,2
1406,I21.BMP,I21_12_3.bmp,6.0968,21,12,3
1407,I21.BMP,I21_12_4.bmp,1.9667,21,12,4
1408,I21.BMP,I21_13_1.bmp,4.2188,21,13,1
1409,I21.BMP,I21_13_2.bmp,3.7188,21,13,2
1410,I21.BMP,I21_13_3.bmp,3.0,21,13,3
1411,I21.BMP,I21_13_4.bmp,2.9063,21,13,4
1412,I21.BMP,I21_14_1.bmp,6.3226,21,14,1
1413,I21.BMP,I21_14_2.bmp,6.2188,21,14,2
1414,I21.BMP,I21_14_3.bmp,4.2667,21,14,3
1415,I21.BMP,I21_14_4.bmp,3.7188,21,14,4
1416,I21.BMP,I21_15_1.bmp,2.1613,21,15,1
1417,I21.BMP,I21_15_2.bmp,3.125,21,15,2
1418,I21.BMP,I21_15_3.bmp,3.2581,21,15,3
1419,I21.BMP,I21_15_4.bmp,3.9032,21,15,4
1420,I21.BMP,I21_16_1.bmp,6.3438,21,16,1
1421,I21.BMP,I21_16_2.bmp,5.8667,21,16,2
1422,I21.BMP,I21_16_3.bmp,5.6452,21,16,3
1423,I21.BMP,I21_16_4.bmp,5.3125,21,16,4
1424,I21.BMP,I21_17_1.bmp,6.7097,21,17,1
1425,I21.BMP,I21_17_2.bmp,4.9677,21,17,2
1426,I21.BMP,I21_17_3.bmp,6.1563,21,17,3
1427,I21.BMP,I21_17_4.bmp,4.2903,21,17,4
1428,I22.BMP,I22_01_1.bmp,5.6667,22,01,1
1429,I22.BMP,I22_01_2.bmp,5.1034,22,01,2
1430,I22.BMP,I22_01_3.bmp,4.8333,22,01,3
1431,I22.BMP,I22_01_4.bmp,4.2581,22,01,4
1432,I22.BMP,I22_02_1.bmp,5.9677,22,02,1
1433,I22.BMP,I22_02_2.bmp,5.8065,22,02,2
1434,I22.BMP,I22_02_3.bmp,5.3667,22,02,3
1435,I22.BMP,I22_02_4.bmp,4.9667,22,02,4
1436,I22.BMP,I22_03_1.bmp,4.2414,22,03,1
1437,I22.BMP,I22_03_2.bmp,3.9355,22,03,2
1438,I22.BMP,I22_03_3.bmp,3.2667,22,03,3
1439,I22.BMP,I22_03_4.bmp,2.8,22,03,4
1440,I22.BMP,I22_04_1.bmp,6.0968,22,04,1
1441,I22.BMP,I22_04_2.bmp,5.6,22,04,2
1442,I22.BMP,I22_04_3.bmp,5.5333,22,04,3
1443,I22.BMP,I22_04_4.bmp,4.7,22,04,4
1444,I22.BMP,I22_05_1.bmp,5.7931,22,05,1
1445,I22.BMP,I22_05_2.bmp,5.2,22,05,2
1446,I22.BMP,I22_05_3.bmp,4.5806,22,05,3
1447,I22.BMP,I22_05_4.bmp,3.5333,22,05,4
1448,I22.BMP,I22_06_1.bmp,4.5667,22,06,1
1449,I22.BMP,I22_06_2.bmp,4.3,22,06,2
1450,I22.BMP,I22_06_3.bmp,4.0667,22,06,3
1451,I22.BMP,I22_06_4.bmp,3.3667,22,06,4
1452,I22.BMP,I22_07_1.bmp,5.4194,22,07,1
1453,I22.BMP,I22_07_2.bmp,4.6129,22,07,2
1454,I22.BMP,I22_07_3.bmp,4.0,22,07,3
1455,I22.BMP,I22_07_4.bmp,2.8,22,07,4
1456,I22.BMP,I22_08_1.bmp,5.4194,22,08,1
1457,I22.BMP,I22_08_2.bmp,4.5161,22,08,2
1458,I22.BMP,I22_08_3.bmp,3.6,22,08,3
1459,I22.BMP,I22_08_4.bmp,2.2759,22,08,4
1460,I22.BMP,I22_09_1.bmp,6.0323,22,09,1
1461,I22.BMP,I22_09_2.bmp,4.9355,22,09,2
1462,I22.BMP,I22_09_3.bmp,3.5,22,09,3
1463,I22.BMP,I22_09_4.bmp,2.0968,22,09,4
1464,I22.BMP,I22_10_1.bmp,6.0645,22,10,1
1465,I22.BMP,I22_10_2.bmp,5.5484,22,10,2
1466,I22.BMP,I22_10_3.bmp,3.4839,22,10,3
1467,I22.BMP,I22_10_4.bmp,1.4194,22,10,4
1468,I22.BMP,I22_11_1.bmp,5.8333,22,11,1
1469,I22.BMP,I22_11_2.bmp,4.5161,22,11,2
1470,I22.BMP,I22_11_3.bmp,2.0333,22,11,3
1471,I22.BMP,I22_11_4.bmp,0.0345,22,11,4
1472,I22.BMP,I22_12_1.bmp,6.1613,22,12,1
1473,I22.BMP,I22_12_2.bmp,5.9333,22,12,2
1474,I22.BMP,I22_12_3.bmp,3.9355,22,12,3
1475,I22.BMP,I22_12_4.bmp,2.6667,22,12,4
1476,I22.BMP,I22_13_1.bmp,4.5161,22,13,1
1477,I22.BMP,I22_13_2.bmp,3.9667,22,13,2
1478,I22.BMP,I22_13_3.bmp,3.1333,22,13,3
1479,I22.BMP,I22_13_4.bmp,2.6667,22,13,4
1480,I22.BMP,I22_14_1.bmp,6.2414,22,14,1
1481,I22.BMP,I22_14_2.bmp,5.7419,22,14,2
1482,I22.BMP,I22_14_3.bmp,4.6897,22,14,3
1483,I22.BMP,I22_14_4.bmp,4.3548,22,14,4
1484,I22.BMP,I22_15_1.bmp,2.7742,22,15,1
1485,I22.BMP,I22_15_2.bmp,3.2333,22,15,2
1486,I22.BMP,I22_15_3.bmp,4.0,22,15,3
1487,I22.BMP,I22_15_4.bmp,4.4839,22,15,4
1488,I22.BMP,I22_16_1.bmp,6.0,22,16,1
1489,I22.BMP,I22_16_2.bmp,6.0645,22,16,2
1490,I22.BMP,I22_16_3.bmp,4.8,22,16,3
1491,I22.BMP,I22_16_4.bmp,5.129,22,16,4
1492,I22.BMP,I22_17_1.bmp,7.129,22,17,1
1493,I22.BMP,I22_17_2.bmp,4.5484,22,17,2
1494,I22.BMP,I22_17_3.bmp,6.2903,22,17,3
1495,I22.BMP,I22_17_4.bmp,3.4333,22,17,4
1496,I23.BMP,I23_01_1.bmp,5.7188,23,01,1
1497,I23.BMP,I23_01_2.bmp,5.1935,23,01,2
1498,I23.BMP,I23_01_3.bmp,4.7742,23,01,3
1499,I23.BMP,I23_01_4.bmp,4.0645,23,01,4
1500,I23.BMP,I23_02_1.bmp,6.2581,23,02,1
1501,I23.BMP,I23_02_2.bmp,6.0,23,02,2
1502,I23.BMP,I23_02_3.bmp,5.6452,23,02,3
1503,I23.BMP,I23_02_4.bmp,4.9677,23,02,4
1504,I23.BMP,I23_03_1.bmp,4.3667,23,03,1
1505,I23.BMP,I23_03_2.bmp,4.129,23,03,2
1506,I23.BMP,I23_03_3.bmp,3.5625,23,03,3
1507,I23.BMP,I23_03_4.bmp,3.0938,23,03,4
1508,I23.BMP,I23_04_1.bmp,6.0313,23,04,1
1509,I23.BMP,I23_04_2.bmp,5.7742,23,04,2
1510,I23.BMP,I23_04_3.bmp,5.2258,23,04,3
1511,I23.BMP,I23_04_4.bmp,4.5806,23,04,4
1512,I23.BMP,I23_05_1.bmp,5.7097,23,05,1
1513,I23.BMP,I23_05_2.bmp,5.6563,23,05,2
1514,I23.BMP,I23_05_3.bmp,4.8065,23,05,3
1515,I23.BMP,I23_05_4.bmp,4.0667,23,05,4
1516,I23.BMP,I23_06_1.bmp,4.9688,23,06,1
1517,I23.BMP,I23_06_2.bmp,4.5313,23,06,2
1518,I23.BMP,I23_06_3.bmp,4.1613,23,06,3
1519,I23.BMP,I23_06_4.bmp,3.6875,23,06,4
1520,I23.BMP,I23_07_1.bmp,4.4375,23,07,1
1521,I23.BMP,I23_07_2.bmp,3.9677,23,07,2
1522,I23.BMP,I23_07_3.bmp,3.6129,23,07,3
1523,I23.BMP,I23_07_4.bmp,2.5161,23,07,4
1524,I23.BMP,I23_08_1.bmp,5.4688,23,08,1
1525,I23.BMP,I23_08_2.bmp,4.9375,23,08,2
1526,I23.BMP,I23_08_3.bmp,4.0,23,08,3
1527,I23.BMP,I23_08_4.bmp,2.7,23,08,4
1528,I23.BMP,I23_09_1.bmp,6.5313,23,09,1
1529,I23.BMP,I23_09_2.bmp,5.6875,23,09,2
1530,I23.BMP,I23_09_3.bmp,4.5161,23,09,3
1531,I23.BMP,I23_09_4.bmp,2.8438,23,09,4
1532,I23.BMP,I23_10_1.bmp,6.3438,23,10,1
1533,I23.BMP,I23_10_2.bmp,5.25,23,10,2
1534,I23.BMP,I23_10_3.bmp,3.8065,23,10,3
1535,I23.BMP,I23_10_4.bmp,2.25,23,10,4
1536,I23.BMP,I23_11_1.bmp,4.5806,23,11,1
1537,I23.BMP,I23_11_2.bmp,3.3226,23,11,2
1538,I23.BMP,I23_11_3.bmp,2.129,23,11,3
1539,I23.BMP,I23_11_4.bmp,0.1935,23,11,4
1540,I23.BMP,I23_12_1.bmp,5.9355,23,12,1
1541,I23.BMP,I23_12_2.bmp,3.7188,23,12,2
1542,I23.BMP,I23_12_3.bmp,2.7419,23,12,3
1543,I23.BMP,I23_12_4.bmp,1.5938,23,12,4
1544,I23.BMP,I23_13_1.bmp,4.5313,23,13,1
1545,I23.BMP,I23_13_2.bmp,3.625,23,13,2
1546,I23.BMP,I23_13_3.bmp,3.129,23,13,3
1547,I23.BMP,I23_13_4.bmp,3.0,23,13,4
1548,I23.BMP,I23_14_1.bmp,6.0313,23,14,1
1549,I23.BMP,I23_14_2.bmp,4.4,23,14,2
1550,I23.BMP,I23_14_3.bmp,5.125,23,14,3
1551,I23.BMP,I23_14_4.bmp,3.6563,23,14,4
1552,I23.BMP,I23_15_1.bmp,2.4375,23,15,1
1553,I23.BMP,I23_15_2.bmp,3.2188,23,15,2
1554,I23.BMP,I23_15_3.bmp,3.9063,23,15,3
1555,I23.BMP,I23_15_4.bmp,4.2581,23,15,4
1556,I23.BMP,I23_16_1.bmp,6.2813,23,16,1
1557,I23.BMP,I23_16_2.bmp,6.4688,23,16,2
1558,I23.BMP,I23_16_3.bmp,5.375,23,16,3
1559,I23.BMP,I23_16_4.bmp,6.6875,23,16,4
1560,I23.BMP,I23_17_1.bmp,6.9688,23,17,1
1561,I23.BMP,I23_17_2.bmp,5.0667,23,17,2
1562,I23.BMP,I23_17_3.bmp,6.9688,23,17,3
1563,I23.BMP,I23_17_4.bmp,4.0,23,17,4
1564,I24.BMP,I24_01_1.bmp,5.1875,24,01,1
1565,I24.BMP,I24_01_2.bmp,4.9677,24,01,2
1566,I24.BMP,I24_01_3.bmp,4.7742,24,01,3
1567,I24.BMP,I24_01_4.bmp,4.2188,24,01,4
1568,I24.BMP,I24_02_1.bmp,6.0,24,02,1
1569,I24.BMP,I24_02_2.bmp,5.6875,24,02,2
1570,I24.BMP,I24_02_3.bmp,5.4688,24,02,3
1571,I24.BMP,I24_02_4.bmp,4.7742,24,02,4
1572,I24.BMP,I24_03_1.bmp,4.625,24,03,1
1573,I24.BMP,I24_03_2.bmp,4.0,24,03,2
1574,I24.BMP,I24_03_3.bmp,3.5313,24,03,3
1575,I24.BMP,I24_03_4.bmp,2.8438,24,03,4
1576,I24.BMP,I24_04_1.bmp,6.125,24,04,1
1577,I24.BMP,I24_04_2.bmp,6.0,24,04,2
1578,I24.BMP,I24_04_3.bmp,5.4333,24,04,3
1579,I24.BMP,I24_04_4.bmp,4.9032,24,04,4
1580,I24.BMP,I24_05_1.bmp,6.0968,24,05,1
1581,I24.BMP,I24_05_2.bmp,5.1613,24,05,2
1582,I24.BMP,I24_05_3.bmp,4.3548,24,05,3
1583,I24.BMP,I24_05_4.bmp,3.5938,24,05,4
1584,I24.BMP,I24_06_1.bmp,4.5806,24,06,1
1585,I24.BMP,I24_06_2.bmp,4.5938,24,06,2
1586,I24.BMP,I24_06_3.bmp,4.0323,24,06,3
1587,I24.BMP,I24_06_4.bmp,3.4063,24,06,4
1588,I24.BMP,I24_07_1.bmp,4.8333,24,07,1
1589,I24.BMP,I24_07_2.bmp,3.8387,24,07,2
1590,I24.BMP,I24_07_3.bmp,3.125,24,07,3
1591,I24.BMP,I24_07_4.bmp,2.7333,24,07,4
1592,I24.BMP,I24_08_1.bmp,5.4063,24,08,1
1593,I24.BMP,I24_08_2.bmp,4.6875,24,08,2
1594,I24.BMP,I24_08_3.bmp,3.5313,24,08,3
1595,I24.BMP,I24_08_4.bmp,2.75,24,08,4
1596,I24.BMP,I24_09_1.bmp,5.5517,24,09,1
1597,I24.BMP,I24_09_2.bmp,4.7742,24,09,2
1598,I24.BMP,I24_09_3.bmp,3.1935,24,09,3
1599,I24.BMP,I24_09_4.bmp,1.8387,24,09,4
1600,I24.BMP,I24_10_1.bmp,5.8667,24,10,1
1601,I24.BMP,I24_10_2.bmp,5.3438,24,10,2
1602,I24.BMP,I24_10_3.bmp,3.2813,24,10,3
1603,I24.BMP,I24_10_4.bmp,1.2581,24,10,4
1604,I24.BMP,I24_11_1.bmp,5.3226,24,11,1
1605,I24.BMP,I24_11_2.bmp,4.2,24,11,2
1606,I24.BMP,I24_11_3.bmp,2.4516,24,11,3
1607,I24.BMP,I24_11_4.bmp,0.1613,24,11,4
1608,I24.BMP,I24_12_1.bmp,6.4194,24,12,1
1609,I24.BMP,I24_12_2.bmp,5.9375,24,12,2
1610,I24.BMP,I24_12_3.bmp,3.3226,24,12,3
1611,I24.BMP,I24_12_4.bmp,2.6875,24,12,4
1612,I24.BMP,I24_13_1.bmp,4.0,24,13,1
1613,I24.BMP,I24_13_2.bmp,3.5625,24,13,2
1614,I24.BMP,I24_13_3.bmp,3.0,24,13,3
1615,I24.BMP,I24_13_4.bmp,3.129,24,13,4
1616,I24.BMP,I24_14_1.bmp,6.5313,24,14,1
1617,I24.BMP,I24_14_2.bmp,5.3871,24,14,2
1618,I24.BMP,I24_14_3.bmp,5.0625,24,14,3
1619,I24.BMP,I24_14_4.bmp,4.5,24,14,4
1620,I24.BMP,I24_15_1.bmp,3.2813,24,15,1
1621,I24.BMP,I24_15_2.bmp,4.2188,24,15,2
1622,I24.BMP,I24_15_3.bmp,4.0645,24,15,3
1623,I24.BMP,I24_15_4.bmp,4.0313,24,15,4
1624,I24.BMP,I24_16_1.bmp,6.0323,24,16,1
1625,I24.BMP,I24_16_2.bmp,6.0625,24,16,2
1626,I24.BMP,I24_16_3.bmp,5.3548,24,16,3
1627,I24.BMP,I24_16_4.bmp,5.6563,24,16,4
1628,I24.BMP,I24_17_1.bmp,7.2188,24,17,1
1629,I24.BMP,I24_17_2.bmp,5.2258,24,17,2
1630,I24.BMP,I24_17_3.bmp,7.2813,24,17,3
1631,I24.BMP,I24_17_4.bmp,3.7742,24,17,4
1632,I25.BMP,I25_01_1.bmp,5.0769,25,01,1
1633,I25.BMP,I25_01_2.bmp,5.0,25,01,2
1634,I25.BMP,I25_01_3.bmp,4.36,25,01,3
1635,I25.BMP,I25_01_4.bmp,3.88,25,01,4
1636,I25.BMP,I25_02_1.bmp,5.8462,25,02,1
1637,I25.BMP,I25_02_2.bmp,5.9231,25,02,2
1638,I25.BMP,I25_02_3.bmp,5.125,25,02,3
1639,I25.BMP,I25_02_4.bmp,4.76,25,02,4
1640,I25.BMP,I25_03_1.bmp,4.4,25,03,1
1641,I25.BMP,I25_03_2.bmp,3.64,25,03,2
1642,I25.BMP,I25_03_3.bmp,3.3846,25,03,3
1643,I25.BMP,I25_03_4.bmp,2.5385,25,03,4
1644,I25.BMP,I25_04_1.bmp,6.1538,25,04,1
1645,I25.BMP,I25_04_2.bmp,6.1923,25,04,2
1646,I25.BMP,I25_04_3.bmp,5.88,25,04,3
1647,I25.BMP,I25_04_4.bmp,5.5769,25,04,4
1648,I25.BMP,I25_05_1.bmp,5.9615,25,05,1
1649,I25.BMP,I25_05_2.bmp,5.0385,25,05,2
1650,I25.BMP,I25_05_3.bmp,4.1667,25,05,3
1651,I25.BMP,I25_05_4.bmp,3.4231,25,05,4
1652,I25.BMP,I25_06_1.bmp,4.4,25,06,1
1653,I25.BMP,I25_06_2.bmp,4.3462,25,06,2
1654,I25.BMP,I25_06_3.bmp,4.12,25,06,3
1655,I25.BMP,I25_06_4.bmp,3.5,25,06,4
1656,I25.BMP,I25_07_1.bmp,3.5769,25,07,1
1657,I25.BMP,I25_07_2.bmp,3.5385,25,07,2
1658,I25.BMP,I25_07_3.bmp,3.28,25,07,3
1659,I25.BMP,I25_07_4.bmp,2.8462,25,07,4
1660,I25.BMP,I25_08_1.bmp,5.64,25,08,1
1661,I25.BMP,I25_08_2.bmp,4.24,25,08,2
1662,I25.BMP,I25_08_3.bmp,2.96,25,08,3
1663,I25.BMP,I25_08_4.bmp,1.7692,25,08,4
1664,I25.BMP,I25_09_1.bmp,5.8462,25,09,1
1665,I25.BMP,I25_09_2.bmp,5.16,25,09,2
1666,I25.BMP,I25_09_3.bmp,3.6,25,09,3
1667,I25.BMP,I25_09_4.bmp,1.76,25,09,4
1668,I25.BMP,I25_10_1.bmp,5.9615,25,10,1
1669,I25.BMP,I25_10_2.bmp,4.8077,25,10,2
1670,I25.BMP,I25_10_3.bmp,2.8462,25,10,3
1671,I25.BMP,I25_10_4.bmp,0.84,25,10,4
1672,I25.BMP,I25_11_1.bmp,6.44,25,11,1
1673,I25.BMP,I25_11_2.bmp,6.0769,25,11,2
1674,I25.BMP,I25_11_3.bmp,5.375,25,11,3
1675,I25.BMP,I25_11_4.bmp,4.7692,25,11,4
1676,I25.BMP,I25_12_1.bmp,5.6667,25,12,1
1677,I25.BMP,I25_12_2.bmp,4.52,25,12,2
1678,I25.BMP,I25_12_3.bmp,4.52,25,12,3
1679,I25.BMP,I25_12_4.bmp,4.5385,25,12,4
1680,I25.BMP,I25_13_1.bmp,6.0,25,13,1
1681,I25.BMP,I25_13_2.bmp,3.92,25,13,2
1682,I25.BMP,I25_13_3.bmp,4.56,25,13,3
1683,I25.BMP,I25_13_4.bmp,3.1923,25,13,4
1684,I25.BMP,I25_14_1.bmp,4.68,25,14,1
1685,I25.BMP,I25_14_2.bmp,4.0769,25,14,2
1686,I25.BMP,I25_14_3.bmp,3.0,25,14,3
1687,I25.BMP,I25_14_4.bmp,2.3462,25,14,4
1688,I25.BMP,I25_15_1.bmp,2.36,25,15,1
1689,I25.BMP,I25_15_2.bmp,3.3077,25,15,2
1690,I25.BMP,I25_15_3.bmp,3.8846,25,15,3
1691,I25.BMP,I25_15_4.bmp,4.28,25,15,4
1692,I25.BMP,I25_16_1.bmp,6.6538,25,16,1
1693,I25.BMP,I25_16_2.bmp,6.2308,25,16,2
1694,I25.BMP,I25_16_3.bmp,5.8462,25,16,3
1695,I25.BMP,I25_16_4.bmp,4.6,25,16,4
1696,I25.BMP,I25_17_1.bmp,7.24,25,17,1
1697,I25.BMP,I25_17_2.bmp,5.0,25,17,2
1698,I25.BMP,I25_17_3.bmp,6.4615,25,17,3
1699,I25.BMP,I25_17_4.bmp,3.5,25,17,4
