Reference,Distorted_0,Distorted_1,MOS_0,MOS_1,Reference_ID_0,Distortion_ID_0,Distortion_Intensity_0,Reference_ID_1,Distortion_ID_1,Distortion_Intensity_1
I23.BMP,I23_03_3.bmp,I23_12_4.bmp,3.5625,1.5938,23,3,3,23,12,4
I23.BMP,I23_03_3.bmp,I23_13_1.bmp,3.5625,4.5313,23,3,3,23,13,1
I23.BMP,I23_03_3.bmp,I23_13_2.bmp,3.5625,3.625,23,3,3,23,13,2
I23.BMP,I23_03_3.bmp,I23_13_3.bmp,3.5625,3.129,23,3,3,23,13,3
I23.BMP,I23_03_3.bmp,I23_13_4.bmp,3.5625,3.0,23,3,3,23,13,4
I23.BMP,I23_03_3.bmp,I23_14_1.bmp,3.5625,6.0313,23,3,3,23,14,1
I23.BMP,I23_03_3.bmp,I23_14_2.bmp,3.5625,4.4,23,3,3,23,14,2
I23.BMP,I23_03_3.bmp,I23_14_3.bmp,3.5625,5.125,23,3,3,23,14,3
I23.BMP,I23_03_3.bmp,I23_14_4.bmp,3.5625,3.6563,23,3,3,23,14,4
I23.BMP,I23_03_3.bmp,I23_15_1.bmp,3.5625,2.4375,23,3,3,23,15,1
I23.BMP,I23_03_3.bmp,I23_15_2.bmp,3.5625,3.2188,23,3,3,23,15,2
I23.BMP,I23_03_3.bmp,I23_15_3.bmp,3.5625,3.9063,23,3,3,23,15,3
I23.BMP,I23_03_3.bmp,I23_15_4.bmp,3.5625,4.2581,23,3,3,23,15,4
I23.BMP,I23_03_3.bmp,I23_16_1.bmp,3.5625,6.2813,23,3,3,23,16,1
I23.BMP,I23_03_3.bmp,I23_16_2.bmp,3.5625,6.4688,23,3,3,23,16,2
I23.BMP,I23_03_3.bmp,I23_16_3.bmp,3.5625,5.375,23,3,3,23,16,3
I23.BMP,I23_03_3.bmp,I23_16_4.bmp,3.5625,6.6875,23,3,3,23,16,4
I23.BMP,I23_03_3.bmp,I23_17_1.bmp,3.5625,6.9688,23,3,3,23,17,1
I23.BMP,I23_03_3.bmp,I23_17_2.bmp,3.5625,5.0667,23,3,3,23,17,2
I23.BMP,I23_03_3.bmp,I23_17_3.bmp,3.5625,6.9688,23,3,3,23,17,3
I23.BMP,I23_03_3.bmp,I23_17_4.bmp,3.5625,4.0,23,3,3,23,17,4
I23.BMP,I23_03_4.bmp,I23_04_1.bmp,3.0938,6.0313,23,3,4,23,4,1
I23.BMP,I23_03_4.bmp,I23_04_2.bmp,3.0938,5.7742,23,3,4,23,4,2
I23.BMP,I23_03_4.bmp,I23_04_3.bmp,3.0938,5.2258,23,3,4,23,4,3
I23.BMP,I23_03_4.bmp,I23_04_4.bmp,3.0938,4.5806,23,3,4,23,4,4
I23.BMP,I23_03_4.bmp,I23_05_1.bmp,3.0938,5.7097,23,3,4,23,5,1
I23.BMP,I23_03_4.bmp,I23_05_2.bmp,3.0938,5.6563,23,3,4,23,5,2
I23.BMP,I23_03_4.bmp,I23_05_3.bmp,3.0938,4.8065,23,3,4,23,5,3
I23.BMP,I23_03_4.bmp,I23_05_4.bmp,3.0938,4.0667,23,3,4,23,5,4
I23.BMP,I23_03_4.bmp,I23_06_1.bmp,3.0938,4.9688,23,3,4,23,6,1
I23.BMP,I23_03_4.bmp,I23_06_2.bmp,3.0938,4.5313,23,3,4,23,6,2
I23.BMP,I23_03_4.bmp,I23_06_3.bmp,3.0938,4.1613,23,3,4,23,6,3
I23.BMP,I23_03_4.bmp,I23_06_4.bmp,3.0938,3.6875,23,3,4,23,6,4
I23.BMP,I23_03_4.bmp,I23_07_1.bmp,3.0938,4.4375,23,3,4,23,7,1
I23.BMP,I23_03_4.bmp,I23_07_2.bmp,3.0938,3.9677,23,3,4,23,7,2
I23.BMP,I23_03_4.bmp,I23_07_3.bmp,3.0938,3.6129,23,3,4,23,7,3
I23.BMP,I23_03_4.bmp,I23_07_4.bmp,3.0938,2.5161,23,3,4,23,7,4
I23.BMP,I23_03_4.bmp,I23_08_1.bmp,3.0938,5.4688,23,3,4,23,8,1
I23.BMP,I23_03_4.bmp,I23_08_2.bmp,3.0938,4.9375,23,3,4,23,8,2
I23.BMP,I23_03_4.bmp,I23_08_3.bmp,3.0938,4.0,23,3,4,23,8,3
I23.BMP,I23_03_4.bmp,I23_08_4.bmp,3.0938,2.7,23,3,4,23,8,4
I23.BMP,I23_03_4.bmp,I23_09_1.bmp,3.0938,6.5313,23,3,4,23,9,1
I23.BMP,I23_03_4.bmp,I23_09_2.bmp,3.0938,5.6875,23,3,4,23,9,2
I23.BMP,I23_03_4.bmp,I23_09_3.bmp,3.0938,4.5161,23,3,4,23,9,3
I23.BMP,I23_03_4.bmp,I23_09_4.bmp,3.0938,2.8438,23,3,4,23,9,4
I23.BMP,I23_03_4.bmp,I23_10_1.bmp,3.0938,6.3438,23,3,4,23,10,1
I23.BMP,I23_03_4.bmp,I23_10_2.bmp,3.0938,5.25,23,3,4,23,10,2
I23.BMP,I23_03_4.bmp,I23_10_3.bmp,3.0938,3.8065,23,3,4,23,10,3
I23.BMP,I23_03_4.bmp,I23_10_4.bmp,3.0938,2.25,23,3,4,23,10,4
I23.BMP,I23_03_4.bmp,I23_11_1.bmp,3.0938,4.5806,23,3,4,23,11,1
I23.BMP,I23_03_4.bmp,I23_11_2.bmp,3.0938,3.3226,23,3,4,23,11,2
I23.BMP,I23_03_4.bmp,I23_11_3.bmp,3.0938,2.129,23,3,4,23,11,3
I23.BMP,I23_03_4.bmp,I23_11_4.bmp,3.0938,0.1935,23,3,4,23,11,4
I23.BMP,I23_03_4.bmp,I23_12_1.bmp,3.0938,5.9355,23,3,4,23,12,1
I23.BMP,I23_03_4.bmp,I23_12_2.bmp,3.0938,3.7188,23,3,4,23,12,2
I23.BMP,I23_03_4.bmp,I23_12_3.bmp,3.0938,2.7419,23,3,4,23,12,3
I23.BMP,I23_03_4.bmp,I23_12_4.bmp,3.0938,1.5938,23,3,4,23,12,4
I23.BMP,I23_03_4.bmp,I23_13_1.bmp,3.0938,4.5313,23,3,4,23,13,1
I23.BMP,I23_03_4.bmp,I23_13_2.bmp,3.0938,3.625,23,3,4,23,13,2
I23.BMP,I23_03_4.bmp,I23_13_3.bmp,3.0938,3.129,23,3,4,23,13,3
I23.BMP,I23_03_4.bmp,I23_13_4.bmp,3.0938,3.0,23,3,4,23,13,4
I23.BMP,I23_03_4.bmp,I23_14_1.bmp,3.0938,6.0313,23,3,4,23,14,1
I23.BMP,I23_03_4.bmp,I23_14_2.bmp,3.0938,4.4,23,3,4,23,14,2
I23.BMP,I23_03_4.bmp,I23_14_3.bmp,3.0938,5.125,23,3,4,23,14,3
I23.BMP,I23_03_4.bmp,I23_14_4.bmp,3.0938,3.6563,23,3,4,23,14,4
I23.BMP,I23_03_4.bmp,I23_15_1.bmp,3.0938,2.4375,23,3,4,23,15,1
I23.BMP,I23_03_4.bmp,I23_15_2.bmp,3.0938,3.2188,23,3,4,23,15,2
I23.BMP,I23_03_4.bmp,I23_15_3.bmp,3.0938,3.9063,23,3,4,23,15,3
I23.BMP,I23_03_4.bmp,I23_15_4.bmp,3.0938,4.2581,23,3,4,23,15,4
I23.BMP,I23_03_4.bmp,I23_16_1.bmp,3.0938,6.2813,23,3,4,23,16,1
I23.BMP,I23_03_4.bmp,I23_16_2.bmp,3.0938,6.4688,23,3,4,23,16,2
I23.BMP,I23_03_4.bmp,I23_16_3.bmp,3.0938,5.375,23,3,4,23,16,3
I23.BMP,I23_03_4.bmp,I23_16_4.bmp,3.0938,6.6875,23,3,4,23,16,4
I23.BMP,I23_03_4.bmp,I23_17_1.bmp,3.0938,6.9688,23,3,4,23,17,1
I23.BMP,I23_03_4.bmp,I23_17_2.bmp,3.0938,5.0667,23,3,4,23,17,2
I23.BMP,I23_03_4.bmp,I23_17_3.bmp,3.0938,6.9688,23,3,4,23,17,3
I23.BMP,I23_03_4.bmp,I23_17_4.bmp,3.0938,4.0,23,3,4,23,17,4
I23.BMP,I23_04_1.bmp,I23_04_2.bmp,6.0313,5.7742,23,4,1,23,4,2
I23.BMP,I23_04_1.bmp,I23_04_3.bmp,6.0313,5.2258,23,4,1,23,4,3
I23.BMP,I23_04_1.bmp,I23_04_4.bmp,6.0313,4.5806,23,4,1,23,4,4
I23.BMP,I23_04_1.bmp,I23_05_1.bmp,6.0313,5.7097,23,4,1,23,5,1
I23.BMP,I23_04_1.bmp,I23_05_2.bmp,6.0313,5.6563,23,4,1,23,5,2
I23.BMP,I23_04_1.bmp,I23_05_3.bmp,6.0313,4.8065,23,4,1,23,5,3
I23.BMP,I23_04_1.bmp,I23_05_4.bmp,6.0313,4.0667,23,4,1,23,5,4
I23.BMP,I23_04_1.bmp,I23_06_1.bmp,6.0313,4.9688,23,4,1,23,6,1
I23.BMP,I23_04_1.bmp,I23_06_2.bmp,6.0313,4.5313,23,4,1,23,6,2
I23.BMP,I23_04_1.bmp,I23_06_3.bmp,6.0313,4.1613,23,4,1,23,6,3
I23.BMP,I23_04_1.bmp,I23_06_4.bmp,6.0313,3.6875,23,4,1,23,6,4
I23.BMP,I23_04_1.bmp,I23_07_1.bmp,6.0313,4.4375,23,4,1,23,7,1
I23.BMP,I23_04_1.bmp,I23_07_2.bmp,6.0313,3.9677,23,4,1,23,7,2
I23.BMP,I23_04_1.bmp,I23_07_3.bmp,6.0313,3.6129,23,4,1,23,7,3
I23.BMP,I23_04_1.bmp,I23_07_4.bmp,6.0313,2.5161,23,4,1,23,7,4
I23.BMP,I23_04_1.bmp,I23_08_1.bmp,6.0313,5.4688,23,4,1,23,8,1
I23.BMP,I23_04_1.bmp,I23_08_2.bmp,6.0313,4.9375,23,4,1,23,8,2
I23.BMP,I23_04_1.bmp,I23_08_3.bmp,6.0313,4.0,23,4,1,23,8,3
I23.BMP,I23_04_1.bmp,I23_08_4.bmp,6.0313,2.7,23,4,1,23,8,4
I23.BMP,I23_04_1.bmp,I23_09_1.bmp,6.0313,6.5313,23,4,1,23,9,1
I23.BMP,I23_04_1.bmp,I23_09_2.bmp,6.0313,5.6875,23,4,1,23,9,2
I23.BMP,I23_04_1.bmp,I23_09_3.bmp,6.0313,4.5161,23,4,1,23,9,3
I23.BMP,I23_04_1.bmp,I23_09_4.bmp,6.0313,2.8438,23,4,1,23,9,4
I23.BMP,I23_04_1.bmp,I23_10_1.bmp,6.0313,6.3438,23,4,1,23,10,1
I23.BMP,I23_04_1.bmp,I23_10_2.bmp,6.0313,5.25,23,4,1,23,10,2
I23.BMP,I23_04_1.bmp,I23_10_3.bmp,6.0313,3.8065,23,4,1,23,10,3
I23.BMP,I23_04_1.bmp,I23_10_4.bmp,6.0313,2.25,23,4,1,23,10,4
I23.BMP,I23_04_1.bmp,I23_11_1.bmp,6.0313,4.5806,23,4,1,23,11,1
I23.BMP,I23_04_1.bmp,I23_11_2.bmp,6.0313,3.3226,23,4,1,23,11,2
I23.BMP,I23_04_1.bmp,I23_11_3.bmp,6.0313,2.129,23,4,1,23,11,3
I23.BMP,I23_04_1.bmp,I23_11_4.bmp,6.0313,0.1935,23,4,1,23,11,4
I23.BMP,I23_04_1.bmp,I23_12_1.bmp,6.0313,5.9355,23,4,1,23,12,1
I23.BMP,I23_04_1.bmp,I23_12_2.bmp,6.0313,3.7188,23,4,1,23,12,2
I23.BMP,I23_04_1.bmp,I23_12_3.bmp,6.0313,2.7419,23,4,1,23,12,3
I23.BMP,I23_04_1.bmp,I23_12_4.bmp,6.0313,1.5938,23,4,1,23,12,4
I23.BMP,I23_04_1.bmp,I23_13_1.bmp,6.0313,4.5313,23,4,1,23,13,1
I23.BMP,I23_04_1.bmp,I23_13_2.bmp,6.0313,3.625,23,4,1,23,13,2
I23.BMP,I23_04_1.bmp,I23_13_3.bmp,6.0313,3.129,23,4,1,23,13,3
I23.BMP,I23_04_1.bmp,I23_13_4.bmp,6.0313,3.0,23,4,1,23,13,4
I23.BMP,I23_04_1.bmp,I23_14_1.bmp,6.0313,6.0313,23,4,1,23,14,1
I23.BMP,I23_04_1.bmp,I23_14_2.bmp,6.0313,4.4,23,4,1,23,14,2
I23.BMP,I23_04_1.bmp,I23_14_3.bmp,6.0313,5.125,23,4,1,23,14,3
I23.BMP,I23_04_1.bmp,I23_14_4.bmp,6.0313,3.6563,23,4,1,23,14,4
I23.BMP,I23_04_1.bmp,I23_15_1.bmp,6.0313,2.4375,23,4,1,23,15,1
I23.BMP,I23_04_1.bmp,I23_15_2.bmp,6.0313,3.2188,23,4,1,23,15,2
I23.BMP,I23_04_1.bmp,I23_15_3.bmp,6.0313,3.9063,23,4,1,23,15,3
I23.BMP,I23_04_1.bmp,I23_15_4.bmp,6.0313,4.2581,23,4,1,23,15,4
I23.BMP,I23_04_1.bmp,I23_16_1.bmp,6.0313,6.2813,23,4,1,23,16,1
I23.BMP,I23_04_1.bmp,I23_16_2.bmp,6.0313,6.4688,23,4,1,23,16,2
I23.BMP,I23_04_1.bmp,I23_16_3.bmp,6.0313,5.375,23,4,1,23,16,3
I23.BMP,I23_04_1.bmp,I23_16_4.bmp,6.0313,6.6875,23,4,1,23,16,4
I23.BMP,I23_04_1.bmp,I23_17_1.bmp,6.0313,6.9688,23,4,1,23,17,1
I23.BMP,I23_04_1.bmp,I23_17_2.bmp,6.0313,5.0667,23,4,1,23,17,2
I23.BMP,I23_04_1.bmp,I23_17_3.bmp,6.0313,6.9688,23,4,1,23,17,3
I23.BMP,I23_04_1.bmp,I23_17_4.bmp,6.0313,4.0,23,4,1,23,17,4
I23.BMP,I23_04_2.bmp,I23_04_3.bmp,5.7742,5.2258,23,4,2,23,4,3
I23.BMP,I23_04_2.bmp,I23_04_4.bmp,5.7742,4.5806,23,4,2,23,4,4
I23.BMP,I23_04_2.bmp,I23_05_1.bmp,5.7742,5.7097,23,4,2,23,5,1
I23.BMP,I23_04_2.bmp,I23_05_2.bmp,5.7742,5.6563,23,4,2,23,5,2
I23.BMP,I23_04_2.bmp,I23_05_3.bmp,5.7742,4.8065,23,4,2,23,5,3
I23.BMP,I23_04_2.bmp,I23_05_4.bmp,5.7742,4.0667,23,4,2,23,5,4
I23.BMP,I23_04_2.bmp,I23_06_1.bmp,5.7742,4.9688,23,4,2,23,6,1
I23.BMP,I23_04_2.bmp,I23_06_2.bmp,5.7742,4.5313,23,4,2,23,6,2
I23.BMP,I23_04_2.bmp,I23_06_3.bmp,5.7742,4.1613,23,4,2,23,6,3
I23.BMP,I23_04_2.bmp,I23_06_4.bmp,5.7742,3.6875,23,4,2,23,6,4
I23.BMP,I23_04_2.bmp,I23_07_1.bmp,5.7742,4.4375,23,4,2,23,7,1
I23.BMP,I23_04_2.bmp,I23_07_2.bmp,5.7742,3.9677,23,4,2,23,7,2
I23.BMP,I23_04_2.bmp,I23_07_3.bmp,5.7742,3.6129,23,4,2,23,7,3
I23.BMP,I23_04_2.bmp,I23_07_4.bmp,5.7742,2.5161,23,4,2,23,7,4
I23.BMP,I23_04_2.bmp,I23_08_1.bmp,5.7742,5.4688,23,4,2,23,8,1
I23.BMP,I23_04_2.bmp,I23_08_2.bmp,5.7742,4.9375,23,4,2,23,8,2
I23.BMP,I23_04_2.bmp,I23_08_3.bmp,5.7742,4.0,23,4,2,23,8,3
I23.BMP,I23_04_2.bmp,I23_08_4.bmp,5.7742,2.7,23,4,2,23,8,4
I23.BMP,I23_04_2.bmp,I23_09_1.bmp,5.7742,6.5313,23,4,2,23,9,1
I23.BMP,I23_04_2.bmp,I23_09_2.bmp,5.7742,5.6875,23,4,2,23,9,2
I23.BMP,I23_04_2.bmp,I23_09_3.bmp,5.7742,4.5161,23,4,2,23,9,3
I23.BMP,I23_04_2.bmp,I23_09_4.bmp,5.7742,2.8438,23,4,2,23,9,4
I23.BMP,I23_04_2.bmp,I23_10_1.bmp,5.7742,6.3438,23,4,2,23,10,1
I23.BMP,I23_04_2.bmp,I23_10_2.bmp,5.7742,5.25,23,4,2,23,10,2
I23.BMP,I23_04_2.bmp,I23_10_3.bmp,5.7742,3.8065,23,4,2,23,10,3
I23.BMP,I23_04_2.bmp,I23_10_4.bmp,5.7742,2.25,23,4,2,23,10,4
I23.BMP,I23_04_2.bmp,I23_11_1.bmp,5.7742,4.5806,23,4,2,23,11,1
I23.BMP,I23_04_2.bmp,I23_11_2.bmp,5.7742,3.3226,23,4,2,23,11,2
I23.BMP,I23_04_2.bmp,I23_11_3.bmp,5.7742,2.129,23,4,2,23,11,3
I23.BMP,I23_04_2.bmp,I23_11_4.bmp,5.7742,0.1935,23,4,2,23,11,4
I23.BMP,I23_04_2.bmp,I23_12_1.bmp,5.7742,5.9355,23,4,2,23,12,1
I23.BMP,I23_04_2.bmp,I23_12_2.bmp,5.7742,3.7188,23,4,2,23,12,2
I23.BMP,I23_04_2.bmp,I23_12_3.bmp,5.7742,2.7419,23,4,2,23,12,3
I23.BMP,I23_04_2.bmp,I23_12_4.bmp,5.7742,1.5938,23,4,2,23,12,4
I23.BMP,I23_04_2.bmp,I23_13_1.bmp,5.7742,4.5313,23,4,2,23,13,1
I23.BMP,I23_04_2.bmp,I23_13_2.bmp,5.7742,3.625,23,4,2,23,13,2
I23.BMP,I23_04_2.bmp,I23_13_3.bmp,5.7742,3.129,23,4,2,23,13,3
I23.BMP,I23_04_2.bmp,I23_13_4.bmp,5.7742,3.0,23,4,2,23,13,4
I23.BMP,I23_04_2.bmp,I23_14_1.bmp,5.7742,6.0313,23,4,2,23,14,1
I23.BMP,I23_04_2.bmp,I23_14_2.bmp,5.7742,4.4,23,4,2,23,14,2
I23.BMP,I23_04_2.bmp,I23_14_3.bmp,5.7742,5.125,23,4,2,23,14,3
I23.BMP,I23_04_2.bmp,I23_14_4.bmp,5.7742,3.6563,23,4,2,23,14,4
I23.BMP,I23_04_2.bmp,I23_15_1.bmp,5.7742,2.4375,23,4,2,23,15,1
I23.BMP,I23_04_2.bmp,I23_15_2.bmp,5.7742,3.2188,23,4,2,23,15,2
I23.BMP,I23_04_2.bmp,I23_15_3.bmp,5.7742,3.9063,23,4,2,23,15,3
I23.BMP,I23_04_2.bmp,I23_15_4.bmp,5.7742,4.2581,23,4,2,23,15,4
I23.BMP,I23_04_2.bmp,I23_16_1.bmp,5.7742,6.2813,23,4,2,23,16,1
I23.BMP,I23_04_2.bmp,I23_16_2.bmp,5.7742,6.4688,23,4,2,23,16,2
I23.BMP,I23_04_2.bmp,I23_16_3.bmp,5.7742,5.375,23,4,2,23,16,3
I23.BMP,I23_04_2.bmp,I23_16_4.bmp,5.7742,6.6875,23,4,2,23,16,4
I23.BMP,I23_04_2.bmp,I23_17_1.bmp,5.7742,6.9688,23,4,2,23,17,1
I23.BMP,I23_04_2.bmp,I23_17_2.bmp,5.7742,5.0667,23,4,2,23,17,2
I23.BMP,I23_04_2.bmp,I23_17_3.bmp,5.7742,6.9688,23,4,2,23,17,3
I23.BMP,I23_04_2.bmp,I23_17_4.bmp,5.7742,4.0,23,4,2,23,17,4
I23.BMP,I23_04_3.bmp,I23_04_4.bmp,5.2258,4.5806,23,4,3,23,4,4
I23.BMP,I23_04_3.bmp,I23_05_1.bmp,5.2258,5.7097,23,4,3,23,5,1
I23.BMP,I23_04_3.bmp,I23_05_2.bmp,5.2258,5.6563,23,4,3,23,5,2
I23.BMP,I23_04_3.bmp,I23_05_3.bmp,5.2258,4.8065,23,4,3,23,5,3
I23.BMP,I23_04_3.bmp,I23_05_4.bmp,5.2258,4.0667,23,4,3,23,5,4
I23.BMP,I23_04_3.bmp,I23_06_1.bmp,5.2258,4.9688,23,4,3,23,6,1
I23.BMP,I23_04_3.bmp,I23_06_2.bmp,5.2258,4.5313,23,4,3,23,6,2
I23.BMP,I23_04_3.bmp,I23_06_3.bmp,5.2258,4.1613,23,4,3,23,6,3
I23.BMP,I23_04_3.bmp,I23_06_4.bmp,5.2258,3.6875,23,4,3,23,6,4
I23.BMP,I23_04_3.bmp,I23_07_1.bmp,5.2258,4.4375,23,4,3,23,7,1
I23.BMP,I23_04_3.bmp,I23_07_2.bmp,5.2258,3.9677,23,4,3,23,7,2
I23.BMP,I23_04_3.bmp,I23_07_3.bmp,5.2258,3.6129,23,4,3,23,7,3
I23.BMP,I23_04_3.bmp,I23_07_4.bmp,5.2258,2.5161,23,4,3,23,7,4
I23.BMP,I23_04_3.bmp,I23_08_1.bmp,5.2258,5.4688,23,4,3,23,8,1
I23.BMP,I23_04_3.bmp,I23_08_2.bmp,5.2258,4.9375,23,4,3,23,8,2
I23.BMP,I23_04_3.bmp,I23_08_3.bmp,5.2258,4.0,23,4,3,23,8,3
I23.BMP,I23_04_3.bmp,I23_08_4.bmp,5.2258,2.7,23,4,3,23,8,4
I23.BMP,I23_04_3.bmp,I23_09_1.bmp,5.2258,6.5313,23,4,3,23,9,1
I23.BMP,I23_04_3.bmp,I23_09_2.bmp,5.2258,5.6875,23,4,3,23,9,2
I23.BMP,I23_04_3.bmp,I23_09_3.bmp,5.2258,4.5161,23,4,3,23,9,3
I23.BMP,I23_04_3.bmp,I23_09_4.bmp,5.2258,2.8438,23,4,3,23,9,4
I23.BMP,I23_04_3.bmp,I23_10_1.bmp,5.2258,6.3438,23,4,3,23,10,1
I23.BMP,I23_04_3.bmp,I23_10_2.bmp,5.2258,5.25,23,4,3,23,10,2
I23.BMP,I23_04_3.bmp,I23_10_3.bmp,5.2258,3.8065,23,4,3,23,10,3
I23.BMP,I23_04_3.bmp,I23_10_4.bmp,5.2258,2.25,23,4,3,23,10,4
I23.BMP,I23_04_3.bmp,I23_11_1.bmp,5.2258,4.5806,23,4,3,23,11,1
I23.BMP,I23_04_3.bmp,I23_11_2.bmp,5.2258,3.3226,23,4,3,23,11,2
I23.BMP,I23_04_3.bmp,I23_11_3.bmp,5.2258,2.129,23,4,3,23,11,3
I23.BMP,I23_04_3.bmp,I23_11_4.bmp,5.2258,0.1935,23,4,3,23,11,4
I23.BMP,I23_04_3.bmp,I23_12_1.bmp,5.2258,5.9355,23,4,3,23,12,1
I23.BMP,I23_04_3.bmp,I23_12_2.bmp,5.2258,3.7188,23,4,3,23,12,2
I23.BMP,I23_04_3.bmp,I23_12_3.bmp,5.2258,2.7419,23,4,3,23,12,3
I23.BMP,I23_04_3.bmp,I23_12_4.bmp,5.2258,1.5938,23,4,3,23,12,4
I23.BMP,I23_04_3.bmp,I23_13_1.bmp,5.2258,4.5313,23,4,3,23,13,1
I23.BMP,I23_04_3.bmp,I23_13_2.bmp,5.2258,3.625,23,4,3,23,13,2
I23.BMP,I23_04_3.bmp,I23_13_3.bmp,5.2258,3.129,23,4,3,23,13,3
I23.BMP,I23_04_3.bmp,I23_13_4.bmp,5.2258,3.0,23,4,3,23,13,4
I23.BMP,I23_04_3.bmp,I23_14_1.bmp,5.2258,6.0313,23,4,3,23,14,1
I23.BMP,I23_04_3.bmp,I23_14_2.bmp,5.2258,4.4,23,4,3,23,14,2
I23.BMP,I23_04_3.bmp,I23_14_3.bmp,5.2258,5.125,23,4,3,23,14,3
I23.BMP,I23_04_3.bmp,I23_14_4.bmp,5.2258,3.6563,23,4,3,23,14,4
I23.BMP,I23_04_3.bmp,I23_15_1.bmp,5.2258,2.4375,23,4,3,23,15,1
I23.BMP,I23_04_3.bmp,I23_15_2.bmp,5.2258,3.2188,23,4,3,23,15,2
I23.BMP,I23_04_3.bmp,I23_15_3.bmp,5.2258,3.9063,23,4,3,23,15,3
I23.BMP,I23_04_3.bmp,I23_15_4.bmp,5.2258,4.2581,23,4,3,23,15,4
I23.BMP,I23_04_3.bmp,I23_16_1.bmp,5.2258,6.2813,23,4,3,23,16,1
I23.BMP,I23_04_3.bmp,I23_16_2.bmp,5.2258,6.4688,23,4,3,23,16,2
I23.BMP,I23_04_3.bmp,I23_16_3.bmp,5.2258,5.375,23,4,3,23,16,3
I23.BMP,I23_04_3.bmp,I23_16_4.bmp,5.2258,6.6875,23,4,3,23,16,4
I23.BMP,I23_04_3.bmp,I23_17_1.bmp,5.2258,6.9688,23,4,3,23,17,1
I23.BMP,I23_04_3.bmp,I23_17_2.bmp,5.2258,5.0667,23,4,3,23,17,2
I23.BMP,I23_04_3.bmp,I23_17_3.bmp,5.2258,6.9688,23,4,3,23,17,3
I23.BMP,I23_04_3.bmp,I23_17_4.bmp,5.2258,4.0,23,4,3,23,17,4
I23.BMP,I23_04_4.bmp,I23_05_1.bmp,4.5806,5.7097,23,4,4,23,5,1
I23.BMP,I23_04_4.bmp,I23_05_2.bmp,4.5806,5.6563,23,4,4,23,5,2
I23.BMP,I23_04_4.bmp,I23_05_3.bmp,4.5806,4.8065,23,4,4,23,5,3
I23.BMP,I23_04_4.bmp,I23_05_4.bmp,4.5806,4.0667,23,4,4,23,5,4
I23.BMP,I23_04_4.bmp,I23_06_1.bmp,4.5806,4.9688,23,4,4,23,6,1
I23.BMP,I23_04_4.bmp,I23_06_2.bmp,4.5806,4.5313,23,4,4,23,6,2
I23.BMP,I23_04_4.bmp,I23_06_3.bmp,4.5806,4.1613,23,4,4,23,6,3
I23.BMP,I23_04_4.bmp,I23_06_4.bmp,4.5806,3.6875,23,4,4,23,6,4
I23.BMP,I23_04_4.bmp,I23_07_1.bmp,4.5806,4.4375,23,4,4,23,7,1
I23.BMP,I23_04_4.bmp,I23_07_2.bmp,4.5806,3.9677,23,4,4,23,7,2
I23.BMP,I23_04_4.bmp,I23_07_3.bmp,4.5806,3.6129,23,4,4,23,7,3
I23.BMP,I23_04_4.bmp,I23_07_4.bmp,4.5806,2.5161,23,4,4,23,7,4
I23.BMP,I23_04_4.bmp,I23_08_1.bmp,4.5806,5.4688,23,4,4,23,8,1
I23.BMP,I23_04_4.bmp,I23_08_2.bmp,4.5806,4.9375,23,4,4,23,8,2
I23.BMP,I23_04_4.bmp,I23_08_3.bmp,4.5806,4.0,23,4,4,23,8,3
I23.BMP,I23_04_4.bmp,I23_08_4.bmp,4.5806,2.7,23,4,4,23,8,4
I23.BMP,I23_04_4.bmp,I23_09_1.bmp,4.5806,6.5313,23,4,4,23,9,1
I23.BMP,I23_04_4.bmp,I23_09_2.bmp,4.5806,5.6875,23,4,4,23,9,2
I23.BMP,I23_04_4.bmp,I23_09_3.bmp,4.5806,4.5161,23,4,4,23,9,3
I23.BMP,I23_04_4.bmp,I23_09_4.bmp,4.5806,2.8438,23,4,4,23,9,4
I23.BMP,I23_04_4.bmp,I23_10_1.bmp,4.5806,6.3438,23,4,4,23,10,1
I23.BMP,I23_04_4.bmp,I23_10_2.bmp,4.5806,5.25,23,4,4,23,10,2
I23.BMP,I23_04_4.bmp,I23_10_3.bmp,4.5806,3.8065,23,4,4,23,10,3
I23.BMP,I23_04_4.bmp,I23_10_4.bmp,4.5806,2.25,23,4,4,23,10,4
I23.BMP,I23_04_4.bmp,I23_11_1.bmp,4.5806,4.5806,23,4,4,23,11,1
I23.BMP,I23_04_4.bmp,I23_11_2.bmp,4.5806,3.3226,23,4,4,23,11,2
I23.BMP,I23_04_4.bmp,I23_11_3.bmp,4.5806,2.129,23,4,4,23,11,3
I23.BMP,I23_04_4.bmp,I23_11_4.bmp,4.5806,0.1935,23,4,4,23,11,4
I23.BMP,I23_04_4.bmp,I23_12_1.bmp,4.5806,5.9355,23,4,4,23,12,1
I23.BMP,I23_04_4.bmp,I23_12_2.bmp,4.5806,3.7188,23,4,4,23,12,2
I23.BMP,I23_04_4.bmp,I23_12_3.bmp,4.5806,2.7419,23,4,4,23,12,3
I23.BMP,I23_04_4.bmp,I23_12_4.bmp,4.5806,1.5938,23,4,4,23,12,4
I23.BMP,I23_04_4.bmp,I23_13_1.bmp,4.5806,4.5313,23,4,4,23,13,1
I23.BMP,I23_04_4.bmp,I23_13_2.bmp,4.5806,3.625,23,4,4,23,13,2
